FID Name Type Covariate R2 pvalue
ssbp1 SSBP1 Proteins age_recruitment 0.00022 0.1
ssbp1 SSBP1 Proteins assessment_centre 0.00142 9e-06
ssbp1 SSBP1 Proteins bmi 2e-05 0.3
ssbp1 SSBP1 Proteins fasting 4e-05 0.2
ssbp1 SSBP1 Proteins month_attending 0.00019 0.7
ssbp1 SSBP1 Proteins panel_date 0.00135 1
ssbp1 SSBP1 Proteins ppp_sel 8e-05 0.07
ssbp1 SSBP1 Proteins sex 0.00023 0.07
ssbp1 SSBP1 Proteins smoking 4e-05 0.2
ssbp1 SSBP1 Proteins time_day 6e-05 0.1
ssc4d SSC4D Proteins Batch 5e-05 0.7
ssc4d SSC4D Proteins PCs 0.00662 2e-30
ssc4d SSC4D Proteins age_recruitment 0.00713 0.0002
ssc4d SSC4D Proteins assessment_centre 0.00087 0.0001
ssc4d SSC4D Proteins bmi 0.16842 0
ssc4d SSC4D Proteins fasting 0.00036 4e-06
ssc4d SSC4D Proteins month_attending 0.00061 0.0002
ssc4d SSC4D Proteins panel_date 0.00261 8e-06
ssc4d SSC4D Proteins ppp_sel 0.00015 0.003
ssc4d SSC4D Proteins sex 0.09765 0
ssc4d SSC4D Proteins smoking 0.00011 0.009
ssc4d SSC4D Proteins time_day 8e-05 0.03
ssc5d SSC5D Proteins Batch 2e-05 1
ssc5d SSC5D Proteins PCs 0.00358 3e-16
ssc5d SSC5D Proteins age_recruitment 0.02137 3e-205
ssc5d SSC5D Proteins assessment_centre 0.00214 1e-13
ssc5d SSC5D Proteins bmi 0.08984 0
ssc5d SSC5D Proteins fasting 0.00209 3e-24
ssc5d SSC5D Proteins month_attending 0.00123 6e-09
ssc5d SSC5D Proteins panel_date 0.00129 1
ssc5d SSC5D Proteins ppp_sel 0.00061 4e-08
ssc5d SSC5D Proteins sex 0.01496 2e-137
ssc5d SSC5D Proteins smoking 0.00131 8e-16
ssc5d SSC5D Proteins time_day 0.00036 3e-05
ssh3 SSH3 Proteins Batch 0.00014 0.3
ssh3 SSH3 Proteins PCs 0.00592 6e-43
ssh3 SSH3 Proteins age_recruitment 0.00162 9e-13
ssh3 SSH3 Proteins assessment_centre 0.0025 1e-13
ssh3 SSH3 Proteins bmi 0.00015 0.01
ssh3 SSH3 Proteins fasting 8e-05 0.06
ssh3 SSH3 Proteins month_attending 0.00053 0.02
ssh3 SSH3 Proteins panel_date 0.00097 1
ssh3 SSH3 Proteins ppp_sel 0.00023 0.002
ssh3 SSH3 Proteins sex 0.00373 3e-32
ssh3 SSH3 Proteins smoking 0.00064 2e-07
ssh3 SSH3 Proteins time_day 0.00024 0.001
ssna1 SSNA1 Proteins Batch 0.00011 0.4
ssna1 SSNA1 Proteins PCs 0.00387 1e-22
ssna1 SSNA1 Proteins age_recruitment 0.00185 4e-13
ssna1 SSNA1 Proteins assessment_centre 0.02157 3e-192
ssna1 SSNA1 Proteins bmi 0.01498 1e-148
ssna1 SSNA1 Proteins fasting 1e-05 0.6
ssna1 SSNA1 Proteins month_attending 0.00285 3e-22
ssna1 SSNA1 Proteins panel_date 0.00214 0.07
ssna1 SSNA1 Proteins ppp_sel 4e-05 0.2
ssna1 SSNA1 Proteins sex 0.00236 3e-18
ssna1 SSNA1 Proteins smoking 0.00088 2e-10
ssna1 SSNA1 Proteins time_day 0.00436 8e-45
st13 ST13 Proteins Batch 0.00025 0.04
st13 ST13 Proteins PCs 0.00156 0.0001
st13 ST13 Proteins age_recruitment 0.00188 3e-06
st13 ST13 Proteins assessment_centre 0.06806 0
st13 ST13 Proteins bmi 0.00448 4e-47
st13 ST13 Proteins fasting 0.00023 0.001
st13 ST13 Proteins month_attending 0.00665 1e-59
st13 ST13 Proteins panel_date 0.00237 0.01
st13 ST13 Proteins ppp_sel 5e-05 0.1
st13 ST13 Proteins sex 0.00853 9e-74
st13 ST13 Proteins smoking 0.00046 3e-06
st13 ST13 Proteins time_day 0.004 3e-42
st3gal1 ST3GAL1 Proteins Batch 8e-05 0.6
st3gal1 ST3GAL1 Proteins PCs 0.01649 9e-99
st3gal1 ST3GAL1 Proteins age_recruitment 0.0122 2e-128
st3gal1 ST3GAL1 Proteins assessment_centre 0.00269 3e-18
st3gal1 ST3GAL1 Proteins bmi 0.04322 0
st3gal1 ST3GAL1 Proteins fasting 0.00023 0.0009
st3gal1 ST3GAL1 Proteins month_attending 3e-04 0.2
st3gal1 ST3GAL1 Proteins panel_date 0.00119 1
st3gal1 ST3GAL1 Proteins ppp_sel 0.00017 0.004
st3gal1 ST3GAL1 Proteins sex 0.04946 0
st3gal1 ST3GAL1 Proteins smoking 0.00295 4e-33
st3gal1 ST3GAL1 Proteins time_day 0.00045 3e-06
st6gal1 ST6GAL1 Proteins Batch 7e-05 0.6
st6gal1 ST6GAL1 Proteins PCs 0.00314 9e-23
st6gal1 ST6GAL1 Proteins age_recruitment 0.03032 1e-287
st6gal1 ST6GAL1 Proteins assessment_centre 0.00269 1e-17
st6gal1 ST6GAL1 Proteins bmi 0.03591 0
st6gal1 ST6GAL1 Proteins fasting 0.00033 7e-05
st6gal1 ST6GAL1 Proteins month_attending 0.00053 0.008
st6gal1 ST6GAL1 Proteins panel_date 0.00115 1
st6gal1 ST6GAL1 Proteins ppp_sel 0.00202 1e-22
st6gal1 ST6GAL1 Proteins sex 0.0102 2e-83
st6gal1 ST6GAL1 Proteins smoking 0.00654 2e-69
st6gal1 ST6GAL1 Proteins time_day 0.00303 3e-33
st8sia1 ST8SIA1 Proteins Batch 0.00014 0.3
st8sia1 ST8SIA1 Proteins PCs 0.00092 0.005
st8sia1 ST8SIA1 Proteins age_recruitment 0.00046 8e-05
st8sia1 ST8SIA1 Proteins assessment_centre 0.00057 0.3
st8sia1 ST8SIA1 Proteins bmi 3e-05 0.3
st8sia1 ST8SIA1 Proteins fasting 0 0.9
st8sia1 ST8SIA1 Proteins month_attending 0.00023 0.6
st8sia1 ST8SIA1 Proteins panel_date 0.00137 1
st8sia1 ST8SIA1 Proteins ppp_sel 8e-05 0.07
st8sia1 ST8SIA1 Proteins sex 0.00051 2e-05
st8sia1 ST8SIA1 Proteins smoking 0.00189 6e-19
st8sia1 ST8SIA1 Proteins time_day 0.00012 0.02
stab2 STAB2 Proteins Batch 8e-05 0.6
stab2 STAB2 Proteins PCs 0.00943 2e-33
stab2 STAB2 Proteins age_recruitment 0.00813 9e-15
stab2 STAB2 Proteins assessment_centre 0.00511 4e-42
stab2 STAB2 Proteins bmi 0.0766 0
stab2 STAB2 Proteins fasting 0.00097 4e-12
stab2 STAB2 Proteins month_attending 0.00053 0.006
stab2 STAB2 Proteins panel_date 0.00145 0.8
stab2 STAB2 Proteins ppp_sel 0.00013 0.01
stab2 STAB2 Proteins sex 0.02265 8e-170
stab2 STAB2 Proteins smoking 0.00267 1e-30
stab2 STAB2 Proteins time_day 0.00251 9e-29
stam STAM Proteins Batch 6e-05 0.7
stam STAM Proteins PCs 0.00143 3e-10
stam STAM Proteins age_recruitment 0.00068 5e-07
stam STAM Proteins assessment_centre 0.0221 5e-192
stam STAM Proteins bmi 4e-04 3e-05
stam STAM Proteins fasting 4e-05 0.2
stam STAM Proteins month_attending 0.00431 9e-35
stam STAM Proteins panel_date 0.00159 0.7
stam STAM Proteins ppp_sel 5e-05 0.2
stam STAM Proteins sex 0.00016 0.1
stam STAM Proteins smoking 8e-05 0.06
stam STAM Proteins time_day 0.00019 0.003
stambp STAMBP Proteins Batch 0.00012 0.4
stambp STAMBP Proteins PCs 0.00136 0.0002
stambp STAMBP Proteins age_recruitment 0.00094 0.5
stambp STAMBP Proteins assessment_centre 0.04468 0
stambp STAMBP Proteins bmi 0.00441 3e-45
stambp STAMBP Proteins fasting 1e-05 0.5
stambp STAMBP Proteins month_attending 0.00524 1e-44
stambp STAMBP Proteins panel_date 0.00232 0.1
stambp STAMBP Proteins ppp_sel 0 0.7
stambp STAMBP Proteins sex 0.00491 4e-41
stambp STAMBP Proteins smoking 0.00044 8e-06
stambp STAMBP Proteins time_day 0.00354 1e-36
stat2 STAT2 Proteins Batch 5e-05 0.8
stat2 STAT2 Proteins PCs 0.00264 9e-10
stat2 STAT2 Proteins age_recruitment 0.00074 0.05
stat2 STAT2 Proteins assessment_centre 0.03871 0
stat2 STAT2 Proteins bmi 0.00902 5e-89
stat2 STAT2 Proteins fasting 2e-05 0.3
stat2 STAT2 Proteins month_attending 0.00675 1e-57
stat2 STAT2 Proteins panel_date 0.00193 0.3
stat2 STAT2 Proteins ppp_sel 8e-05 0.06
stat2 STAT2 Proteins sex 0.00065 0.6
stat2 STAT2 Proteins smoking 0.00034 9e-05
stat2 STAT2 Proteins time_day 0.00362 6e-37
stat5b STAT5B Proteins Batch 0.00015 0.2
stat5b STAT5B Proteins PCs 0.00272 2e-13
stat5b STAT5B Proteins age_recruitment 0.00094 0.006
stat5b STAT5B Proteins assessment_centre 0.03004 5e-268
stat5b STAT5B Proteins bmi 0.00337 1e-34
stat5b STAT5B Proteins fasting 2e-04 0.003
stat5b STAT5B Proteins month_attending 0.00288 3e-22
stat5b STAT5B Proteins panel_date 0.00242 0.1
stat5b STAT5B Proteins ppp_sel 1e-04 0.03
stat5b STAT5B Proteins sex 0.00198 2e-13
stat5b STAT5B Proteins smoking 0 0.9
stat5b STAT5B Proteins time_day 0.00378 1e-38
stau1 STAU1 Proteins Batch 1e-04 0.5
stau1 STAU1 Proteins PCs 0.00223 2e-13
stau1 STAU1 Proteins age_recruitment 7e-05 0.6
stau1 STAU1 Proteins assessment_centre 0.00144 6e-06
stau1 STAU1 Proteins bmi 0.00107 2e-11
stau1 STAU1 Proteins fasting 0.00027 0.0007
stau1 STAU1 Proteins month_attending 0.00025 0.5
stau1 STAU1 Proteins panel_date 0.00171 0.7
stau1 STAU1 Proteins ppp_sel 1e-05 0.6
stau1 STAU1 Proteins sex 0.00051 1e-05
stau1 STAU1 Proteins smoking 0.00132 1e-13
stau1 STAU1 Proteins time_day 2e-05 0.4
stc1 STC1 Proteins Batch 7e-05 0.6
stc1 STC1 Proteins PCs 0.01236 4e-100
stc1 STC1 Proteins age_recruitment 0.01824 9e-200
stc1 STC1 Proteins assessment_centre 0.00235 3e-16
stc1 STC1 Proteins bmi 0.0878 0
stc1 STC1 Proteins fasting 0.00164 7e-20
stc1 STC1 Proteins month_attending 0.00071 0.0001
stc1 STC1 Proteins panel_date 0.00168 0.5
stc1 STC1 Proteins ppp_sel 0.00232 2e-27
stc1 STC1 Proteins sex 0.02576 5e-281
stc1 STC1 Proteins smoking 0.00245 6e-29
stc1 STC1 Proteins time_day 0.00149 3e-18
stc2 STC2 Proteins Batch 0.00012 0.3
stc2 STC2 Proteins PCs 0.0039 5e-15
stc2 STC2 Proteins age_recruitment 0.04152 0
stc2 STC2 Proteins assessment_centre 0.00137 6e-07
stc2 STC2 Proteins bmi 0.03864 0
stc2 STC2 Proteins fasting 0.00071 5e-09
stc2 STC2 Proteins month_attending 0.00073 0.0002
stc2 STC2 Proteins panel_date 0.00153 0.8
stc2 STC2 Proteins ppp_sel 0.00017 0.004
stc2 STC2 Proteins sex 0.03179 2e-238
stc2 STC2 Proteins smoking 0.00235 1e-26
stc2 STC2 Proteins time_day 8e-05 0.04
steap4 STEAP4 Proteins Batch 9e-05 0.6
steap4 STEAP4 Proteins PCs 0.00085 0.0003
steap4 STEAP4 Proteins age_recruitment 1e-04 0.04
steap4 STEAP4 Proteins assessment_centre 0.00043 0.6
steap4 STEAP4 Proteins bmi 0 0.9
steap4 STEAP4 Proteins fasting 7e-05 0.09
steap4 STEAP4 Proteins month_attending 0.00038 0.1
steap4 STEAP4 Proteins panel_date 0.001 1
steap4 STEAP4 Proteins ppp_sel 8e-05 0.07
steap4 STEAP4 Proteins sex 0.00018 0.006
steap4 STEAP4 Proteins smoking 0.00027 0.0008
steap4 STEAP4 Proteins time_day 0 0.7
stip1 STIP1 Proteins Batch 0.00021 0.08
stip1 STIP1 Proteins PCs 0.00138 8e-06
stip1 STIP1 Proteins age_recruitment 0.00109 3e-05
stip1 STIP1 Proteins assessment_centre 0.0523 0
stip1 STIP1 Proteins bmi 0.00899 2e-92
stip1 STIP1 Proteins fasting 0.00013 0.02
stip1 STIP1 Proteins month_attending 0.00629 6e-56
stip1 STIP1 Proteins panel_date 0.00214 0.2
stip1 STIP1 Proteins ppp_sel 0 0.9
stip1 STIP1 Proteins sex 0.00598 5e-55
stip1 STIP1 Proteins smoking 0.00058 2e-07
stip1 STIP1 Proteins time_day 0.00372 2e-39
stk11 STK11 Proteins Batch 8e-05 0.6
stk11 STK11 Proteins PCs 0.00227 4e-08
stk11 STK11 Proteins age_recruitment 0.00087 0.06
stk11 STK11 Proteins assessment_centre 0.03244 2e-289
stk11 STK11 Proteins bmi 0.01067 6e-105
stk11 STK11 Proteins fasting 6e-05 0.1
stk11 STK11 Proteins month_attending 0.00359 2e-28
stk11 STK11 Proteins panel_date 0.00171 0.8
stk11 STK11 Proteins ppp_sel 4e-05 0.2
stk11 STK11 Proteins sex 0.00565 7e-49
stk11 STK11 Proteins smoking 0.00071 2e-08
stk11 STK11 Proteins time_day 0.00474 9e-48
stk24 STK24 Proteins Batch 0.00014 0.3
stk24 STK24 Proteins PCs 0.0016 1e-06
stk24 STK24 Proteins age_recruitment 0.00067 0.0007
stk24 STK24 Proteins assessment_centre 0.02659 8e-229
stk24 STK24 Proteins bmi 0.00202 8e-21
stk24 STK24 Proteins fasting 0.00021 0.003
stk24 STK24 Proteins month_attending 0.00217 3e-15
stk24 STK24 Proteins panel_date 0.002 0.5
stk24 STK24 Proteins ppp_sel 0 0.7
stk24 STK24 Proteins sex 0.00043 0.3
stk24 STK24 Proteins smoking 7e-05 0.09
stk24 STK24 Proteins time_day 0.00286 8e-29
stk4 STK4 Proteins Batch 0.00034 0.01
stk4 STK4 Proteins PCs 0.00143 2e-05
stk4 STK4 Proteins age_recruitment 0.00063 0.0002
stk4 STK4 Proteins assessment_centre 0.02361 8e-206
stk4 STK4 Proteins bmi 0.00214 2e-22
stk4 STK4 Proteins fasting 0.00013 0.02
stk4 STK4 Proteins month_attending 0.00212 3e-15
stk4 STK4 Proteins panel_date 0.00223 0.2
stk4 STK4 Proteins ppp_sel 0.00013 0.02
stk4 STK4 Proteins sex 0.00033 1
stk4 STK4 Proteins smoking 1e-05 0.6
stk4 STK4 Proteins time_day 0.00566 3e-56
stoml2 STOML2 Proteins Batch 0.00013 0.4
stoml2 STOML2 Proteins PCs 0.00111 0.004
stoml2 STOML2 Proteins age_recruitment 2e-04 0.004
stoml2 STOML2 Proteins assessment_centre 0.00149 3e-06
stoml2 STOML2 Proteins bmi 7e-05 0.08
stoml2 STOML2 Proteins fasting 0.00018 0.007
stoml2 STOML2 Proteins month_attending 0.00016 0.8
stoml2 STOML2 Proteins panel_date 0.00124 1
stoml2 STOML2 Proteins ppp_sel 1e-05 0.6
stoml2 STOML2 Proteins sex 0 0.8
stoml2 STOML2 Proteins smoking 0.00187 1e-18
stoml2 STOML2 Proteins time_day 0 0.9
stx16 STX16 Proteins Batch 3e-05 0.9
stx16 STX16 Proteins PCs 0.00116 0.0005
stx16 STX16 Proteins age_recruitment 0.00063 0.001
stx16 STX16 Proteins assessment_centre 0.02346 2e-199
stx16 STX16 Proteins bmi 0.00213 9e-22
stx16 STX16 Proteins fasting 3e-04 0.0004
stx16 STX16 Proteins month_attending 0.00396 8e-31
stx16 STX16 Proteins panel_date 0.00179 0.9
stx16 STX16 Proteins ppp_sel 3e-05 0.3
stx16 STX16 Proteins sex 0.00057 0.005
stx16 STX16 Proteins smoking 0.00035 0.0001
stx16 STX16 Proteins time_day 0.00014 0.01
stx1b STX1B Proteins Batch 0.00019 0.2
stx1b STX1B Proteins PCs 0.0013 1e-07
stx1b STX1B Proteins age_recruitment 0.00466 8e-43
stx1b STX1B Proteins assessment_centre 0.00087 0.01
stx1b STX1B Proteins bmi 0.00173 1e-17
stx1b STX1B Proteins fasting 0 0.9
stx1b STX1B Proteins month_attending 0.00032 0.3
stx1b STX1B Proteins panel_date 0.00116 1
stx1b STX1B Proteins ppp_sel 0.00026 0.0009
stx1b STX1B Proteins sex 0.00209 4e-19
stx1b STX1B Proteins smoking 0.00022 0.002
stx1b STX1B Proteins time_day 2e-05 0.4
stx3 STX3 Proteins Batch 0.00016 0.2
stx3 STX3 Proteins PCs 0.0019 8e-08
stx3 STX3 Proteins age_recruitment 0.00015 0.7
stx3 STX3 Proteins assessment_centre 0.00547 4e-39
stx3 STX3 Proteins bmi 0.00057 6e-07
stx3 STX3 Proteins fasting 1e-05 0.5
stx3 STX3 Proteins month_attending 0.00082 0.0002
stx3 STX3 Proteins panel_date 0.00114 1
stx3 STX3 Proteins ppp_sel 6e-05 0.1
stx3 STX3 Proteins sex 0.00124 6e-12
stx3 STX3 Proteins smoking 0.00052 2e-06
stx3 STX3 Proteins time_day 0.00037 7e-05
stx4 STX4 Proteins Batch 3e-05 0.9
stx4 STX4 Proteins PCs 0.00203 5e-13
stx4 STX4 Proteins age_recruitment 0.00422 3e-34
stx4 STX4 Proteins assessment_centre 0.04078 0
stx4 STX4 Proteins bmi 0.01898 5e-191
stx4 STX4 Proteins fasting 0 1
stx4 STX4 Proteins month_attending 0.00735 6e-66
stx4 STX4 Proteins panel_date 0.00275 0.009
stx4 STX4 Proteins ppp_sel 0.00033 0.0001
stx4 STX4 Proteins sex 0.00255 2e-17
stx4 STX4 Proteins smoking 0.0014 8e-16
stx4 STX4 Proteins time_day 0.00036 5e-05
stx5 STX5 Proteins Batch 8e-05 0.7
stx5 STX5 Proteins PCs 0.00054 0.02
stx5 STX5 Proteins age_recruitment 0.00041 0.0001
stx5 STX5 Proteins assessment_centre 0.00414 1e-26
stx5 STX5 Proteins bmi 0.00067 1e-07
stx5 STX5 Proteins fasting 0.00015 0.01
stx5 STX5 Proteins month_attending 0.00066 0.003
stx5 STX5 Proteins panel_date 0.00114 1
stx5 STX5 Proteins ppp_sel 0.00015 0.01
stx5 STX5 Proteins sex 0.00024 0.007
stx5 STX5 Proteins smoking 0.00085 2e-09
stx5 STX5 Proteins time_day 0.00022 0.003
stx6 STX6 Proteins Batch 1e-04 0.5
stx6 STX6 Proteins PCs 0.00147 6e-05
stx6 STX6 Proteins age_recruitment 0.00032 0.002
stx6 STX6 Proteins assessment_centre 0.02724 3e-235
stx6 STX6 Proteins bmi 0.00437 4e-43
stx6 STX6 Proteins fasting 7e-05 0.08
stx6 STX6 Proteins month_attending 0.00397 4e-31
stx6 STX6 Proteins panel_date 0.00236 0.2
stx6 STX6 Proteins ppp_sel 1e-05 0.5
stx6 STX6 Proteins sex 0.00092 2e-09
stx6 STX6 Proteins smoking 0.00037 5e-05
stx6 STX6 Proteins time_day 3e-04 0.0003
stx7 STX7 Proteins Batch 4e-05 0.9
stx7 STX7 Proteins PCs 0.00092 0.001
stx7 STX7 Proteins age_recruitment 0.00036 0.3
stx7 STX7 Proteins assessment_centre 0.04788 0
stx7 STX7 Proteins bmi 0.01456 6e-148
stx7 STX7 Proteins fasting 0.00025 0.0006
stx7 STX7 Proteins month_attending 0.00327 7e-27
stx7 STX7 Proteins panel_date 0.00184 0.3
stx7 STX7 Proteins ppp_sel 7e-05 0.06
stx7 STX7 Proteins sex 0.03187 5e-315
stx7 STX7 Proteins smoking 0.00045 5e-06
stx7 STX7 Proteins time_day 0.00081 9e-10
stx8 STX8 Proteins Batch 6e-05 0.8
stx8 STX8 Proteins PCs 0.00226 6e-13
stx8 STX8 Proteins age_recruitment 0.00077 0.002
stx8 STX8 Proteins assessment_centre 0.0324 2e-292
stx8 STX8 Proteins bmi 0.01212 4e-120
stx8 STX8 Proteins fasting 0 0.7
stx8 STX8 Proteins month_attending 0.00344 2e-27
stx8 STX8 Proteins panel_date 0.00114 1
stx8 STX8 Proteins ppp_sel 0.00013 0.01
stx8 STX8 Proteins sex 0.00136 1e-09
stx8 STX8 Proteins smoking 5e-04 2e-06
stx8 STX8 Proteins time_day 0.00162 1e-17
stxbp1 STXBP1 Proteins Batch 7e-05 0.7
stxbp1 STXBP1 Proteins PCs 0.00433 2e-26
stxbp1 STXBP1 Proteins age_recruitment 0.00065 0.02
stxbp1 STXBP1 Proteins assessment_centre 0.01839 4e-159
stxbp1 STXBP1 Proteins bmi 0.00274 2e-28
stxbp1 STXBP1 Proteins fasting 0.00022 0.002
stxbp1 STXBP1 Proteins month_attending 0.00203 1e-14
stxbp1 STXBP1 Proteins panel_date 0.00237 0.03
stxbp1 STXBP1 Proteins ppp_sel 6e-05 0.1
stxbp1 STXBP1 Proteins sex 0.00055 0.5
stxbp1 STXBP1 Proteins smoking 0.00027 0.0005
stxbp1 STXBP1 Proteins time_day 0.00419 2e-42
stxbp3 STXBP3 Proteins Batch 3e-05 0.9
stxbp3 STXBP3 Proteins PCs 0.0016 9e-09
stxbp3 STXBP3 Proteins age_recruitment 6e-04 0.2
stxbp3 STXBP3 Proteins assessment_centre 0.01777 4e-147
stxbp3 STXBP3 Proteins bmi 0.00116 2e-12
stxbp3 STXBP3 Proteins fasting 0.00039 4e-05
stxbp3 STXBP3 Proteins month_attending 0.00222 2e-15
stxbp3 STXBP3 Proteins panel_date 0.00208 0.6
stxbp3 STXBP3 Proteins ppp_sel 1e-05 0.5
stxbp3 STXBP3 Proteins sex 0.00116 5e-07
stxbp3 STXBP3 Proteins smoking 8e-05 0.06
stxbp3 STXBP3 Proteins time_day 5e-05 0.1
sugp1 SUGP1 Proteins Batch 2e-05 1
sugp1 SUGP1 Proteins PCs 0.00244 6e-13
sugp1 SUGP1 Proteins age_recruitment 0.00166 1e-09
sugp1 SUGP1 Proteins assessment_centre 0.03454 2e-314
sugp1 SUGP1 Proteins bmi 0.00603 3e-61
sugp1 SUGP1 Proteins fasting 8e-05 0.06
sugp1 SUGP1 Proteins month_attending 0.00648 3e-56
sugp1 SUGP1 Proteins panel_date 0.00202 0.1
sugp1 SUGP1 Proteins ppp_sel 3e-05 0.3
sugp1 SUGP1 Proteins sex 0.00088 0.3
sugp1 SUGP1 Proteins smoking 0.00045 6e-06
sugp1 SUGP1 Proteins time_day 0.00049 2e-06
sugt1 SUGT1 Proteins Batch 0.00016 0.2
sugt1 SUGT1 Proteins PCs 0.0024 9e-15
sugt1 SUGT1 Proteins age_recruitment 0.00072 0.04
sugt1 SUGT1 Proteins assessment_centre 0.02949 8e-257
sugt1 SUGT1 Proteins bmi 0.00093 2e-10
sugt1 SUGT1 Proteins fasting 1e-05 0.4
sugt1 SUGT1 Proteins month_attending 0.00301 1e-22
sugt1 SUGT1 Proteins panel_date 0.00278 0.02
sugt1 SUGT1 Proteins ppp_sel 1e-04 0.04
sugt1 SUGT1 Proteins sex 0.00069 0.09
sugt1 SUGT1 Proteins smoking 4e-05 0.2
sugt1 SUGT1 Proteins time_day 0.00559 6e-55
sult1a1 SULT1A1 Proteins Batch 0.00016 0.2
sult1a1 SULT1A1 Proteins PCs 0.00214 3e-12
sult1a1 SULT1A1 Proteins age_recruitment 0.00093 3e-10
sult1a1 SULT1A1 Proteins assessment_centre 0.03526 1e-321
sult1a1 SULT1A1 Proteins bmi 1e-05 0.5
sult1a1 SULT1A1 Proteins fasting 6e-05 0.1
sult1a1 SULT1A1 Proteins month_attending 0.00329 2e-26
sult1a1 SULT1A1 Proteins panel_date 0.00241 0.06
sult1a1 SULT1A1 Proteins ppp_sel 4e-05 0.2
sult1a1 SULT1A1 Proteins sex 0.00015 0.04
sult1a1 SULT1A1 Proteins smoking 1e-05 0.6
sult1a1 SULT1A1 Proteins time_day 0.00834 6e-84
sult2a1 SULT2A1 Proteins Batch 6e-05 0.7
sult2a1 SULT2A1 Proteins PCs 0.00266 7e-12
sult2a1 SULT2A1 Proteins age_recruitment 0.01038 5e-90
sult2a1 SULT2A1 Proteins assessment_centre 0.00135 2e-06
sult2a1 SULT2A1 Proteins bmi 0.04944 0
sult2a1 SULT2A1 Proteins fasting 0.0105 6e-110
sult2a1 SULT2A1 Proteins month_attending 0.00069 0.0005
sult2a1 SULT2A1 Proteins panel_date 0.00155 0.8
sult2a1 SULT2A1 Proteins ppp_sel 0.00053 6e-07
sult2a1 SULT2A1 Proteins sex 0.02183 1e-206
sult2a1 SULT2A1 Proteins smoking 0.00472 1e-50
sult2a1 SULT2A1 Proteins time_day 0.00062 6e-08
sumf1 SUMF1 Proteins Batch 2e-05 1
sumf1 SUMF1 Proteins PCs 0.00153 2e-10
sumf1 SUMF1 Proteins age_recruitment 4e-05 0.2
sumf1 SUMF1 Proteins assessment_centre 0.00089 0.01
sumf1 SUMF1 Proteins bmi 0.00026 0.0009
sumf1 SUMF1 Proteins fasting 0.00029 0.0005
sumf1 SUMF1 Proteins month_attending 0.00065 0.004
sumf1 SUMF1 Proteins panel_date 0.00116 1
sumf1 SUMF1 Proteins ppp_sel 4e-05 0.2
sumf1 SUMF1 Proteins sex 0 0.9
sumf1 SUMF1 Proteins smoking 3e-05 0.3
sumf1 SUMF1 Proteins time_day 2e-05 0.4
sumf2 SUMF2 Proteins Batch 2e-05 1
sumf2 SUMF2 Proteins PCs 0.0086 1e-60
sumf2 SUMF2 Proteins age_recruitment 0.00514 5e-28
sumf2 SUMF2 Proteins assessment_centre 0.00605 4e-47
sumf2 SUMF2 Proteins bmi 0.02644 4e-262
sumf2 SUMF2 Proteins fasting 0.00037 4e-05
sumf2 SUMF2 Proteins month_attending 0.00091 2e-05
sumf2 SUMF2 Proteins panel_date 0.00134 1
sumf2 SUMF2 Proteins ppp_sel 0.00011 0.03
sumf2 SUMF2 Proteins sex 0.00525 4e-29
sumf2 SUMF2 Proteins smoking 0.00108 2e-12
sumf2 SUMF2 Proteins time_day 0.00725 5e-74
suox SUOX Proteins Batch 0.00018 0.1
suox SUOX Proteins PCs 0.00278 3e-18
suox SUOX Proteins age_recruitment 0.00382 8e-31
suox SUOX Proteins assessment_centre 0.00266 1e-17
suox SUOX Proteins bmi 0.0538 0
suox SUOX Proteins fasting 0.00102 3e-12
suox SUOX Proteins month_attending 0.00195 3e-15
suox SUOX Proteins panel_date 0.00136 0.9
suox SUOX Proteins ppp_sel 0.00017 0.005
suox SUOX Proteins sex 0.03294 0
suox SUOX Proteins smoking 1e-05 0.6
suox SUOX Proteins time_day 0.00312 3e-34
susd1 SUSD1 Proteins Batch 1e-04 0.5
susd1 SUSD1 Proteins PCs 0.00187 4e-08
susd1 SUSD1 Proteins age_recruitment 0.00105 6e-05
susd1 SUSD1 Proteins assessment_centre 0.01034 3e-82
susd1 SUSD1 Proteins bmi 0.00239 2e-24
susd1 SUSD1 Proteins fasting 3e-05 0.3
susd1 SUSD1 Proteins month_attending 0.00252 2e-18
susd1 SUSD1 Proteins panel_date 0.00167 0.9
susd1 SUSD1 Proteins ppp_sel 0.00012 0.03
susd1 SUSD1 Proteins sex 0.00114 9e-06
susd1 SUSD1 Proteins smoking 3e-05 0.2
susd1 SUSD1 Proteins time_day 0.0173 5e-164
susd2 SUSD2 Proteins Batch 1e-05 1
susd2 SUSD2 Proteins PCs 0.01884 1e-178
susd2 SUSD2 Proteins age_recruitment 0.05724 0
susd2 SUSD2 Proteins assessment_centre 0.00159 6e-09
susd2 SUSD2 Proteins bmi 0.02446 1e-262
susd2 SUSD2 Proteins fasting 0.00038 1e-05
susd2 SUSD2 Proteins month_attending 0.00045 0.02
susd2 SUSD2 Proteins panel_date 0.00126 1
susd2 SUSD2 Proteins ppp_sel 0.00141 6e-17
susd2 SUSD2 Proteins sex 0.00299 0.0002
susd2 SUSD2 Proteins smoking 0.03267 0
susd2 SUSD2 Proteins time_day 5e-05 0.1
susd4 SUSD4 Proteins Batch 4e-05 0.9
susd4 SUSD4 Proteins PCs 0.00576 2e-37
